taxon,bark_size.1.length_high,bark_color,fruit_shape,infructescence_shape,leaf_color,leaf_hair_surface,peduncle_shape,nut_apex_shape,nut_surface,nutlet_surface,branch_color,petiole_venation,nut_color,bract_apex_shape,branch_surface,nutlet_shape,twig_surface,bud_shape,petiole_apex_shape,article_surface,leaf_apex_shape,bract_margin,petiole_base_shape,phyllichnia_shape,leaf_duration,petiole_color,rachis_shape,rachis_surface,bark_surface,leaf_hair_shape,leaf_margin,bract_surface,leaf_axil_venation,leaf_venation,petiole_surface,branch_shape,bract_color,petiole_shape,leaf_count_location,leaf_base_shape,twig_color,bract_shape,inflorescence_shape,peduncle_surface,nut_shape,leaf_surface,leaf_shape,bud_surface,bud_color,bract_size_width,nut_size_length,bract_size_length,leaf_size_width,fruit_size_length,nutlet_size_width,infructescence_size_width,article_size_width,inflorescence_size_width,peduncle_size_length,nutlet_size_length,leaf_size_length,nut_size_width,inflorescence_size_length,infructescence_size_length,bract_size_thickness,bud_size_length,tree_size_height,branch_size_length,nut_size_thickness,article_size_length,petiole_size_length,rachis_size_thickness,twig_size_diameter,rachis_size_length
Allocasuarina grampiana,nan,[],[],['long'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'glabrous', 'with a waxy bloom']",[],[],[],"['angular', 'rounded']",['persistent'],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],"['erect', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.6000000000000001,nan,2.5,2.4,nan,nan,1.5,15.0,nan,0.5,nan,nan,nan,nan
Allocasuarina grevilleoides,nan,[],[],"['', 'ovoid', 'irregular']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['often pubescent when young'],[],[],[],"['flat', 'broad shallow median groove']",['deciduous'],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],"['erect', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.6,0.05,nan,nan,nan,0.44999999999999996,nan,0.35,1.15,nan,nan,0.15,2.0,nan,1.0,nan,nan,nan,nan
Allocasuarina gymnanthera,nan,[],[],['long'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'mostly with pubescent furrows']",[],[],[],"['slightly rounded', 'often sparsely and minutely pubescent']",['persistent'],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.9,0.05,nan,nan,nan,0.55,nan,4.25,2.7,nan,nan,2.0,20.0,nan,0.5,nan,nan,nan,nan
Allocasuarina helmsii,nan,[],[],['long'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'glabrous']",[],[],[],"['flat', 'slightly rounded', 'faint median groove']",['persistent'],[],[],[],[],[],[],[],[],[],[],['erect'],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.07,nan,nan,nan,0.4,nan,1.5,2.4,nan,nan,1.0,16.0,nan,0.3,nan,nan,nan,nan
Allocasuarina huegeliana,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['drooping', 'ascending']",[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.08,nan,nan,nan,0.6,nan,6.0,2.45,nan,nan,4.0,nan,nan,0.8,nan,nan,nan,nan
Allocasuarina humilis,nan,[],[],"['', 'longer than broad']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'sometimes waxy', 'glabrous', 'finely pubescent in furrows']",[],[],[],"['angular', 'markedly rounded', 'minutely serrate median ridge']",['persistent'],[],[],[],[],[],[],[],[],[],[],"['erect', 'spreading']",[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.08,nan,nan,nan,0.45,nan,1.7000000000000002,1.7000000000000002,nan,nan,0.2,12.0,nan,0.3,nan,nan,nan,nan
Allocasuarina hystricosa,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Allocasuarina inophloia,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['glabrous'],[],[],[],"['slightly rounded', 'verruculose median ridge']",[],[],[],[],[],[],[],[],[],[],[],"['drooping', 'ascending']",[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.9,0.05,nan,nan,nan,0.4,nan,3.0,1.5,nan,nan,3.0,21.0,nan,0.4,nan,nan,nan,nan
Allocasuarina lehmanniana,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['occasionally glaucous'],[],[],[],"['rounded', 'angular']",['persistent'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.6000000000000001,nan,2.0,2.35,nan,nan,1.5,nan,nan,0.5,nan,nan,nan,nan
Allocasuarina littoralis,nan,[],[],"['', 'broader than long']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'pubescent in furrows']",[],[],[],"['angular', 'rounded', 'median ridge']",['persistent'],[],[],[],[],[],[],[],[],[],[],"['ascending', 'drooping']",[],[],"['erect', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.04,nan,nan,nan,0.6,nan,2.75,2.0,nan,nan,5.0,20.0,nan,0.4,nan,nan,nan,nan
Allocasuarina luehmannii,nan,[],[],"['', 'broader than long']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['finely pubescent especially in furrows when immature'],[],[],[],"['flat', 'slightly rounded', 'verruculose']",[],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.1,nan,nan,nan,0.75,nan,3.0,0.85,nan,nan,5.0,40.0,nan,0.8,nan,nan,nan,nan
Allocasuarina mackliniana,nan,[],[],"['', 'broader than long']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'pubescent in furrows', 'glabrous in furrows']",[],[],[],['slightly rounded'],['deciduous'],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],"['recurved', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.08,nan,nan,nan,1.35,nan,2.5,1.7000000000000002,nan,nan,0.5,20.0,nan,0.7,nan,nan,nan,nan
Allocasuarina media,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['mostly glabrous in furrows'],[],[],[],"['rounded', 'angular']",['persistent'],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],"['erect', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.05,nan,nan,nan,0.55,nan,2.75,2.05,nan,nan,1.0,19.0,nan,0.5,nan,nan,nan,nan
Allocasuarina microstachya,nan,[],[],"['', 'ovoid', 'irregular']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['angular', 'very finely verruculose on angle', 'serrate on angle']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['erect but apex eventually spreading'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.5,0.06,nan,nan,nan,0.8500000000000001,nan,0.22499999999999998,1.0,nan,nan,0.1,5.0,nan,0.2,nan,nan,nan,nan
Allocasuarina misera,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'usually glabrous in furrows']",[],[],[],"['rounded', 'nearly flat']","['persistent', 'deciduous']",[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],"['erect', 'appressed', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.03,nan,nan,nan,0.55,nan,1.0,1.25,nan,nan,0.5,10.0,nan,0.4,nan,nan,nan,nan
Allocasuarina monilifera,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['at least slightly waxy'],[],[],[],"['strongly', 'slightly rounded']",['persistent'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['erect', 'appressed', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.06,nan,nan,nan,nan,nan,2.25,2.25,nan,nan,1.5,nan,nan,0.6,nan,nan,nan,nan
Allocasuarina muelleriana,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['often somewhat verruculose', 'often waxy', 'often pubescent in furrows']",[],[],[],"['strongly angular', 'white central rib', 'often minutely serrate']",['persistent'],[],[],[],[],[],[],[],[],[],[],[],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8,nan,nan,nan,nan,nan,0.5,1.95,nan,0.0,nan,nan,nan,nan
Allocasuarina nana,nan,[],[],"['', 'barrel-shaped']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['pubescent furrows'],[],[],[],['slightly rounded'],[],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.05,nan,nan,nan,0.44999999999999996,nan,0.75,1.9,nan,nan,0.2,8.0,nan,0.5,nan,nan,nan,nan
Allocasuarina ophiolitica,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['rounded', 'angular']",['persistent'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['erect', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.06,nan,nan,nan,0.9,nan,1.75,1.45,nan,nan,1.0,19.0,nan,0.7,nan,nan,nan,nan
Allocasuarina paludosa,nan,[],[],"['', 'ovoid']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'usually densely pubescent in furrows']",[],[],[],"['flat', 'slightly rounded', 'median groove']",['deciduous'],[],[],[],[],[],[],[],[],[],[],"['ascending', 'curved']",[],[],"['erect', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.7,nan,1.75,1.4,nan,nan,0.3,20.0,nan,0.5,nan,nan,nan,nan
Allocasuarina paradoxa,nan,[],[],"['', 'sessile', 'on']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'glabrous']",[],[],[],['rounded'],['deciduous'],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],"['spreading', 'recurved']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.06,nan,nan,nan,1.15,nan,2.0,1.9,nan,nan,0.5,15.0,nan,0.6,nan,nan,nan,nan
Allocasuarina pinaster,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['quadrangular', 'usually pubescent']",[],[],[],"['flat', 'shallow median groove']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.2,0.1,nan,nan,nan,4.75,nan,0.75,1.95,nan,nan,1.0,4.0,nan,2.0,nan,nan,nan,nan
Allocasuarina portuensis,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['terete', 'usually glaucous', 'glabrous']",[],[],[],"['rounded', 'sometimes angular']",['deciduous'],[],[],[],[],[],[],[],[],[],[],"['drooping', 'spreading']",[],[],"['spreading', 'recurved']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.08,nan,nan,nan,0.9,nan,7.5,1.85,nan,nan,3.0,27.0,nan,1.3,nan,nan,nan,nan
Allocasuarina pusilla,nan,[],[],"['subglobose', '', 'as broad as long']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'glabrous', 'usually glaucous']",[],[],[],"['flat', 'slightly rounded', 'with faint median groove']",['persistent'],[],[],[],[],[],[],[],[],[],[],"['ascending', 'spreading']",[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.04,nan,nan,nan,0.4,nan,1.15,1.25,nan,nan,0.2,12.0,nan,0.3,nan,nan,nan,nan
Allocasuarina ramosissima,nan,[],[],"['ovoid', '', 'sessile', 'on']",['brown with broad white erose margins'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['terete', 'subangular', 'glabrous', 'pubescent']",[],[],[],"['rounded', 'lacking median groove']",['deciduous'],[],[],[],[],[],[],[],[],[],[],"['ascending', 'verticillate']",[],[],"['ascending', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.06,nan,nan,nan,0.95,nan,0.175,1.1,nan,nan,1.0,3.5,nan,0.6,nan,nan,nan,nan
Allocasuarina rigida,nan,[],[],"['', 'ovoid']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'usually glabrous']",[],[],[],"['angular', 'sometimes rounded', 'median ridge']",['deciduous'],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],"['spreading', 'recurved', 'erect']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.8500000000000001,nan,4.0,1.75,nan,nan,0.5,33.0,nan,1.0,nan,nan,nan,nan
Allocasuarina robusta,nan,[],[],"['', 'irregular']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'glabrous']",[],[],[],"['rounded', 'slightly rounded']",['persistent'],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],"['suberect', 'spreading']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.8,nan,2.5,1.6,nan,nan,0.2,20.0,nan,0.7,nan,nan,nan,nan
Allocasuarina rupicola,nan,[],[],[';'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['persistent'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['erect', 'spreading when old']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.6,0.07,nan,nan,nan,0.4,nan,1.75,1.25,nan,nan,1.0,18.0,nan,0.8,nan,nan,nan,nan
Allocasuarina scleroclada,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'occasionally pubescent in furrows']",[],[],[],"['flat', 'slightly rounded']",['deciduous'],[],[],[],[],[],[],[],[],[],[],"['spreading', 'drooping']",[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.3,0.1,nan,nan,nan,2.0,nan,1.1,2.15,nan,nan,1.0,23.0,nan,2.0,nan,nan,nan,nan
Allocasuarina simulans,nan,[],[],['irregular'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['pubescent furrows', 'glabrous furrows']",[],[],[],"['rounded', 'angular']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.9,0.09,nan,nan,nan,0.8,nan,3.0,2.3499999999999996,nan,nan,nan,19.0,nan,1.3,nan,nan,nan,nan
Allocasuarina spinosissima,nan,[],[],"['ovoid', '']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['verruculose'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.1,nan,nan,nan,0.75,nan,2.25,1.65,nan,nan,2.0,nan,nan,0.8,nan,nan,nan,nan
Allocasuarina striata,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'usually glabrous', 'often with a waxy bloom']",[],[],[],['rounded occasionally only slightly so'],['persistent'],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.08,nan,nan,nan,1.2,nan,2.0,2.45,nan,nan,1.0,10.0,nan,0.8,nan,nan,nan,nan
Allocasuarina tessellata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['glabrous'],[],[],[],['rounded'],[],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.4,0.07,nan,nan,nan,nan,nan,3.0,4.05,nan,nan,3.0,nan,nan,0.7,nan,nan,nan,nan
Allocasuarina thalassoscopica,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['angular'],"['persistent', 'deciduous']",[],[],[],[],[],[],[],[],[],[],[],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.9,0.07,nan,nan,nan,0.44999999999999996,nan,2.5,1.8,nan,nan,1.0,nan,nan,0.7,nan,nan,nan,nan
Allocasuarina thuyoides,nan,[],[],"['', 'globose', 'as long as broad']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['glabrous'],[],[],[],"['slightly rounded', 'flat', 'faint median groove']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.04,nan,nan,nan,0.4,nan,0.3,1.4,nan,nan,0.3,3.0,nan,0.1,nan,nan,nan,nan
Allocasuarina tortiramula,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['smooth', 'glabrous', 'shortly pubescent in furrows']",[],[],[],"['rounded', 'median groove']",['deciduous'],[],[],[],[],[],[],[],[],[],[],"['spreading', 'twisted']",[],[],"['spreading', 'erect']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.08,nan,nan,nan,0.65,nan,0.7,1.25,nan,nan,1.7,10.0,nan,0.6,nan,nan,nan,nan
Allocasuarina torulosa,nan,[],[],"['', 'barrel-shaped']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['terete', 'quadrangular on young growth', 'minutely pubescent in furrows']",[],[],[],['slightly rounded'],[],[],[],[],[],[],[],[],[],[],[],['drooping'],[],[],['erect'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.2,0.04,nan,nan,nan,0.55,nan,1.75,2.4,nan,nan,5.0,14.0,nan,0.5,nan,nan,nan,nan
Allocasuarina trichodon,nan,[],[],"['', 'barrel-shaped']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['glabrous'],[],[],[],"['markedly angular', 'median ridge']",[],[],[],[],[],[],[],[],[],[],[],['ascending'],[],[],['spreading'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.4,0.09,nan,nan,nan,2.65,nan,5.5,3.25,nan,nan,0.5,30.0,nan,0.9,nan,nan,nan,nan
Allocasuarina verticillata,nan,[],[],"['', 'barrel-shaped']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['mostly densely pubescent in furrows'],[],[],[],"['slightly rounded', 'verruculose ridge']",[],[],[],[],[],[],[],[],[],[],[],['drooping'],[],[],['spreading'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.7,0.07,nan,nan,nan,0.95,nan,0.75,3.5,nan,nan,4.0,40.0,nan,1.5,nan,nan,nan,nan
Allocasuarina zephyrea,nan,[],[],[''],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['occasionally slightly glaucous'],[],[],[],"['angular', 'rounded']",['persistent'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['spreading', 'erect']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.6,0.06,nan,nan,nan,0.8,nan,2.25,1.75,nan,nan,0.5,19.0,nan,0.4,nan,nan,nan,nan
Alnus acuminata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['acuminate', 'acute', 'obtuse', 'rounded-long']",[],[],[],['deciduous'],[],[],[],[],[],"['revolute', 'serrate', 'serrulate']",[],[],['10–16 lateral veins on each side of the midvein'],[],[],[],[],[],[],[],[],"['catkin-like', 'globose', 'oblong']",[],[],"['glabrous', 'pubescent']","['ovate', 'elliptic']",[],[],nan,nan,nan,6.25,nan,nan,0.15,nan,nan,nan,nan,6.5,nan,9.25,2.25,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan
Alnus alnobetula,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alnus cordata,nan,[],[],['egg-shaped'],"['upper surface  lustrous green', 'lower surface r']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['pointed', 'rounded']",[],[],[],['deciduous'],[],[],[],[],[],"['finely toothed', 'simply toothed']",[],[],[],[],[],[],[],[],['ly notched'],[],[],[],[],[],"['glabrous', 'tufts of brownish down']","['roundish', 'ovate']",[],[],nan,nan,nan,6.4,nan,nan,1.6,nan,nan,nan,nan,6.9,nan,6.3,2.85,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan
Alnus elliptica,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alnus fauriei,nan,[],[],[],"['green', 'lower surface  green-yellow']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['rounded', 'emarginate']",[],[],[],['deciduous'],[],[],[],[],[],['doubly serrated'],[],[],['six to seven lateral veins on each side of the midvein'],[],[],[],[],[],[],[],[],['Staminate inflorescences catkin-like'],[],[],"['glabrous', 'glossy', 'dense tufts of brown hair']",[],[],[],nan,nan,nan,7.5,nan,nan,0.6,nan,nan,nan,nan,8.5,nan,14.25,3.25,nan,nan,7.0,nan,nan,nan,nan,nan,nan,nan
Alnus firma,nan,[],[],['Oval'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['pointed-slender'],[],[],[],['deciduous'],[],[],[],[],[],"['finely toothed', 'doubly toothed']",[],[],['with many parallel veins'],[],[],[],[],[],"['rounded', 'wedge-shaped']",[],[],[],[],[],['downy'],"['lanceolate-oblong', 'ovate-ovate']",[],[],nan,nan,nan,3.75,nan,nan,nan,nan,nan,nan,nan,8.25,nan,6.25,1.75,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan
Alnus jorullensis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['rounded'],[],[],[],['deciduous'],[],[],[],[],[],['doubly serrated'],[],[],[],[],[],[],[],[],['cuneate'],[],[],[],[],[],['leathery'],"['obovate', 'elliptic']",[],[],nan,nan,nan,4.75,nan,nan,nan,nan,nan,nan,nan,8.85,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan
Alnus matsumurae,nan,[],[],[],"['upper surface  green', 'lower surface white']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['deciduous'],[],[],[],[],[],['ly serrate'],[],[],['seven to nine lateral veins on each side of the midvein'],[],[],[],[],[],[],[],[],[],[],[],"['glabrous', 'sparsely pubescent', 'tufts of hair']",['obovate'],[],[],nan,nan,nan,5.75,nan,nan,1.0,nan,nan,nan,nan,7.0,nan,6.0,1.5,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan
Alnus maximowiczii,nan,[],[],"['egg-shaped', '']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['pointed'],[],[],[],['deciduous'],[],[],[],[],[],['fringe-toothed'],[],[],"['veins in eight to eleven pairs', 'green on both surfaces']",[],[],[],[],[],"['rounded', 'heart-shaped']",[],[],[],[],[],"['hairy', 'glabrous', 'tufts of down']",['ovate'],[],[],nan,nan,nan,5.699999999999999,nan,nan,nan,nan,nan,nan,nan,7.5,nan,5.0,1.7,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan
Alnus mayrii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alnus nitida,nan,[],[],['oblong'],"['green above', 'beneath-shining']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['pointed-slender'],[],[],[],['deciduous'],[],[],[],[],[],"['coarsely toothed', 'entire']",[],[],[],[],[],[],[],[],"['rounded', 'wedge-shaped']",[],[],['pendulous'],[],[],"['glabrous', 'tufts of down', 'thin-textured']","['ovate', 'oval']",[],[],nan,nan,nan,6.3,nan,nan,nan,nan,0.6,nan,nan,11.399999999999999,nan,12.6,2.55,nan,nan,33.0,nan,nan,nan,nan,nan,nan,nan
Alnus orientalis,nan,[],[],['egg-shaped'],['glossy green above'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['deciduous'],[],[],[],[],[],"['coarsely toothed', 'irregularly toothed']",[],[],[],[],[],[],[],[],"['rounded', 'wedge-shaped-shaped', 'heart']",[],[],['Male catkins glutinous when young'],[],[],"['glabrous', 'tufts of down']","['ovate', 'oval']",[],[],nan,nan,nan,4.4,nan,nan,1.3,nan,nan,nan,nan,8.15,nan,nan,2.2,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan
Alnus pendula,nan,[],[],[],"['upper surface green and not glossy', 'lower surface  green']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['acuminate-long'],[],[],[],['deciduous'],[],[],[],[],[],['doubly serrated'],[],[],['20–26 lateral veins on each side of the midvein'],[],[],[],[],['appressed'],[],[],[],['catkin-like'],[],[],['silky hairs'],"['ovate', 'lanceolate']",[],[],nan,nan,nan,3.35,nan,nan,0.8,nan,nan,nan,nan,8.25,nan,8.5,1.4,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan
Alnus pubescens,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alnus serrulatoides,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
