taxon,bark_size.1.length_high,bark_color,fruit_shape,infructescence_shape,leaf_color,leaf_hair_surface,peduncle_shape,nut_apex_shape,nut_surface,nutlet_surface,branch_color,petiole_venation,nut_color,bract_apex_shape,branch_surface,nutlet_shape,twig_surface,bud_shape,petiole_apex_shape,article_surface,leaf_apex_shape,bract_margin,petiole_base_shape,phyllichnia_shape,leaf_duration,petiole_color,rachis_shape,rachis_surface,bark_surface,leaf_hair_shape,leaf_margin,bract_surface,leaf_axil_venation,leaf_venation,petiole_surface,branch_shape,bract_color,petiole_shape,leaf_count_location,leaf_base_shape,twig_color,bract_shape,inflorescence_shape,peduncle_surface,nut_shape,leaf_surface,leaf_shape,bud_surface,bud_color,bract_size_width,nut_size_length,bract_size_length,leaf_size_width,fruit_size_length,nutlet_size_width,infructescence_size_width,article_size_width,inflorescence_size_width,peduncle_size_length,nutlet_size_length,leaf_size_length,nut_size_width,inflorescence_size_length,infructescence_size_length,bract_size_thickness,bud_size_length,tree_size_height,branch_size_length,nut_size_thickness,article_size_length,petiole_size_length,rachis_size_thickness,twig_size_diameter,rachis_size_length
Casuarina equisetifolia,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Casuarina equisetifolia subsp. equisetifolia,nan,"['6', '0']",[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['3'],[],[],[],[],[],['1'],[],[],[],[],[],[],[],nan,nan,nan,nan,7.0,nan,9.0,nan,nan,6.5,nan,nan,nan,nan,18.0,nan,nan,nan,6.5,nan,nan,nan,nan,nan,nan
Casuarina glauca,nan,['6'],[],[],[],[],[],[],[],[],[],[],[],[],['2'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['8'],[],[],[],[],[],['1'],[],[],[],[],[],[],[],nan,nan,nan,nan,4.25,nan,7.0,nan,nan,7.5,nan,nan,nan,nan,13.5,nan,nan,nan,14.0,nan,nan,nan,nan,nan,nan
Casuarinaceae,nan,[],[],"['0', '7']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['21', '14']",[],[],[],[],[],[],[],[],[],[],['0'],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanea,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['39'],[],[],"['15', '8']",[],[],[],[],[],[],[],[],[],[],"['6', '9']",[],['55'],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Castanea dentata,10.0,['9'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],"['8', '4']",[],[],[],[],[],[],[],['0'],[],"['32', '39']",[],[],[],[],[],[],[],[],['17'],[],[],[],[],['28'],['7'],['40'],[],[],nan,21.5,nan,65.0,nan,nan,nan,nan,nan,nan,nan,173.0,21.5,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan
Castanea ozarkensis,nan,['5'],[],[],['45'],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],"['8', '4']",[],[],[],[],[],[],[],[],[],"['0', '32']",[],[],['15'],[],[],[],[],[],"['27', '17', '15']",[],[],[],[],['31'],"['27', '6']",['40'],[],[],nan,10.0,nan,nan,14.0,nan,nan,nan,nan,nan,nan,10.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,160.0,nan,nan,nan
Castanea pumila,nan,"['9', '5']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],['0'],[],"['0', '32']",[],[],['15'],[],[],[],[],[],"['27', '15']",[],[],[],[],"['31', '32']","['18', '27', '6']",['18'],[],[],nan,10.0,nan,50.0,nan,nan,nan,nan,nan,nan,nan,115.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan
Chrysolepis,nan,[],[],[],[],[],[],[],[],[],[],[],['19'],[],[],[],[],"['12', '18']",[],[],[],[],[],[],[],[],[],[],[],[],"['17', '40']",[],[],['15'],[],[],[],[],[],[],[],[],[],[],"['6', '31']",[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Chrysolepis chrysophylla,45.0,[],[],[],[],[],[],[],['3'],[],[],[],['1'],[],[],[],[],[],[],[],"['8', '4']",[],[],[],[],[],[],[],[],[],['17'],[],[],['6'],[],[],[],[],[],[],['20'],[],[],[],[],[],[],[],[],nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.5,nan,nan,nan
Chrysolepis chrysophylla var. chrysophylla,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Chrysolepis chrysophylla var. minor,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Chrysolepis sempervirens,1.0,"['9', '5']",[],[],"['14', '17']",[],[],[],['3'],[],[],[],['1'],[],[],[],[],[],[],[],['23'],[],[],[],[],[],[],[],['0'],[],['17'],[],[],[],[],[],[],[],[],[],['20'],[],[],[],[],"['19', '27', '6']",['37'],[],[],nan,10.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.5,nan,nan,nan
Fagaceae,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['17', '7', '32']",[],[],['16'],[],[],[],[],[],[],[],[],[],[],[],"['19', '27']",[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fagus,nan,[],[],[],[],[],[],[],"['8', '14']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['39'],[],[],"['15', '8']",[],[],[],[],[],[],[],[],[],[],[],[],['3'],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fagus grandifolia,nan,['9'],[],[],[],"['10', '11']",[],[],"['9', '3']",[],[],[],[],[],[],[],['1'],['5'],[],[],['4'],[],[],[],[],[],[],[],['0'],['7'],[],[],[],['6'],[],[],[],[],[],"['36', '17']",[],[],[],[],[],"['34', '7']",['49'],"['7', '1']",['2'],nan,17.5,nan,50.0,17.5,nan,nan,nan,nan,nan,nan,90.0,14.0,nan,nan,nan,17.5,nan,nan,nan,nan,8.0,nan,nan,nan
Lithocarpus,nan,[],['7'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['11'],[],[],[],[],[],[],[],[],[],[],[],[],"['17', '40', '32']",[],[],"['15', '8']",[],[],[],[],[],[],[],[],[],[],['31'],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lithocarpus densiflorus,nan,"['9', '5']",['26'],[],"['18', '3']",[],[],[],"['15', '2']",[],[],[],['9'],[],[],[],['6'],[],[],[],[],[],[],[],[],[],[],[],['0'],[],['40'],[],[],"['15', '5']",[],[],[],[],[],[],['20'],[],[],[],"['0', '38']","['27', '6']",['12'],[],[],nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lithocarpus densiflorus var. densiflorus,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['6'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['15', '5']",[],[],[],[],[],[],[],[],[],[],[],[],['12'],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Lithocarpus densiflorus var. echinoides,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['6'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['15', '5']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,60.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Quercus,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['0', '12', '15']",[],[],[],[],[],[],[],[],[],[],[],[],"['17', '40']",[],[],"['15', '8']",[],[],[],[],[],[],[],[],[],[],['31'],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Quercus Sect. Lobatae,nan,"['9', '5', '0']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],"['17', '40']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Quercus Sect. Protobalanus,nan,"['7', '10']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],"['17', '40']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Quercus Sect. Quercus,nan,"['0', '9', '5', '18']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],"['17', '40']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Quercus acerifolia,15.0,"['9', '0']",[],[],[],[],[],[],"['9', '10', '14', '3']",[],[],[],"['7', '1']",[],[],[],"['5', '1']","['12', '3']",[],[],['8'],[],[],[],[],[],[],[],[],[],[],[],[],['15'],['1'],[],[],[],[],"['16', '26']","['8', '4']",[],[],[],"['34', '2', '30', '26', '10']","['27', '7']",['18'],['1'],"['4', '9']",nan,11.125,nan,125.0,nan,nan,nan,nan,nan,nan,nan,54.75,13.5,nan,nan,nan,nan,nan,nan,nan,nan,32.5,nan,2.25,nan
Quercus agrifolia,25.0,"['9', '5', '0']",[],[],[],[],[],[],"['9', '10', '14', '3']",[],[],[],[],[],[],[],['5'],['12'],[],[],['13'],[],[],[],[],[],[],[],[],[],['17'],[],[],['15'],['7'],[],[],[],[],"['27', '15']","['8', '2']",[],[],[],"['37', '34', '26', '42']","['19', '27', '7']",['18'],[],['2'],nan,15.375,nan,25.0,nan,nan,nan,nan,nan,nan,nan,45.0,12.25,nan,nan,nan,4.5,nan,nan,nan,nan,9.5,nan,2.25,nan
Quercus ajoensis,3.0,['9'],[],[],"['45', '14', '3']",[],['2'],[],['10'],[],[],[],[],[],[],[],"['5', '0']","['12', '16', '15']",[],[],"['8', '23']",[],[],[],[],[],[],[],[],[],[],[],[],"['6', '15']",[],[],[],[],[],['15'],['2'],[],[],[],"['34', '26']","['19', '27', '7']",['49'],"['6', '10', '0']","['6', '2']",nan,3.5,nan,15.0,nan,nan,nan,nan,nan,40.0,nan,25.0,7.0,nan,nan,nan,1.25,nan,nan,nan,nan,3.5,nan,1.5,nan
Quercus alba,25.0,['9'],[],[],"['19', '24']",[],['3'],[],"['15', '3']",[],[],[],"['12', '1']",[],[],[],"['5', '1']",['12'],[],[],"['25', '26']",[],[],[],[],[],[],[],[],[],[],[],[],['15'],[],[],[],[],[],"['4', '17']","['17', '12', '14']",[],[],[],"['16', '26']",['27'],['40'],['1'],['6'],nan,18.0,nan,90.0,nan,nan,nan,nan,nan,25.0,nan,150.0,13.5,nan,nan,nan,3.0,nan,nan,nan,nan,17.5,nan,2.5,nan
Quercus arizonica,18.0,[],[],[],"['14', '3']",['7'],"['2', '3']",[],"['15', '3']",[],[],[],['1'],[],[],[],['6'],"['12', '17', '9']",[],[],"['8', '25', '23']",[],[],[],[],[],[],[],[],['0'],"['17', '40']",[],[],"['5', '15', '11']",[],[],[],[],[],"['27', '15']","['20', '12']",[],[],[],"['34', '32', '26']","['19', '27']",['18'],"['6', '0']",['2'],nan,8.75,nan,nan,nan,nan,nan,nan,nan,15.0,nan,6.5,12.5,nan,nan,nan,nan,nan,nan,nan,nan,60.0,nan,2.0,nan
Quercus arkansana,15.0,['0'],[],[],[],[],[],[],"['9', '10', '14']",[],[],[],[],[],[],[],"['5', '0']",['12'],[],[],"['25', '23']",[],[],[],[],[],[],[],[],[],['17'],[],[],['15'],"['7', '0']",[],[],[],[],"['4', '15']",['12'],[],[],[],"['37', '40', '2', '13']","['19', '27', '7']",['61'],[],['6'],nan,10.0,nan,67.5,nan,nan,nan,nan,nan,nan,nan,100.0,12.5,nan,nan,nan,3.5,nan,nan,nan,nan,15.0,nan,2.25,nan
Quercus austrina,nan,['9'],[],[],"['19', '24']",['11'],"['2', '3']",[],['0'],[],[],[],['12'],[],[],[],[],"['1', '12']",[],[],['25'],[],[],[],[],[],[],[],[],['6'],[],[],[],['15'],[],[],[],[],[],"['11', '17']","['17', '2']",[],[],[],"['34', '32', '17']",['7'],['40'],['5'],['6'],nan,9.5,nan,21.125,nan,nan,nan,nan,nan,15.0,nan,44.5,11.5,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.25,nan
Quercus berberidifolia,2.0,['9'],[],[],"['47', '14', '24']",['3'],[],['9'],"['0', '9', '3']",[],[],[],['1'],[],[],[],[],"['12', '15']",[],[],"['8', '25']",[],[],[],[],[],[],[],[],[],"['17', '40']",[],[],['15'],[],[],[],[],[],"['13', '41']","['20', '12']",[],[],[],"['34', '13']","['6', '27', '7']",['40'],['5'],"['6', '10']",nan,11.5,nan,15.0,nan,nan,nan,nan,nan,nan,nan,22.5,17.5,nan,nan,nan,2.5,nan,nan,nan,nan,3.0,nan,nan,nan
Quercus bicolor,30.0,['9'],[],[],"['45', '24']",[],"['3', '10']",[],"['15', '3']",[],[],[],"['12', '1']",[],[],[],['1'],"['12', '15']",[],[],"['25', '26']",[],[],[],[],[],[],[],[],['6'],['40'],[],[],['15'],[],[],[],[],[],"['4', '17']","['2', '18']",[],[],[],"['6', '26', '36', '16']","['27', '7']",['40'],['1'],['2'],nan,15.25,nan,90.0,nan,nan,nan,nan,nan,55.0,nan,76.25,16.75,nan,nan,nan,nan,nan,nan,nan,nan,17.5,nan,2.5,nan
Quercus boyntonii,nan,['5'],[],[],"['18', '24', '39']",[],['2'],['9'],"['3', '16']",[],[],[],"['12', '1']",[],[],[],['7'],['12'],[],[],"['26', '40']",[],[],[],[],[],[],[],[],['6'],[],[],[],['15'],[],[],[],[],[],['17'],['2'],[],[],[],['34'],"['7', '30', '27', '8']",['40'],['6'],['6'],nan,10.5,nan,40.0,nan,nan,nan,nan,nan,6.0,nan,75.0,10.75,nan,nan,nan,2.5,nan,nan,nan,nan,7.5,nan,2.25,nan
Quercus buckleyi,15.0,"['9', '0']",[],[],['24'],[],[],[],"['9', '14', '3']",[],[],[],[],[],[],[],['1'],['12'],[],[],"['8', '4']",[],[],[],[],[],[],[],['0'],[],[],[],[],['15'],['1'],[],[],[],[],"['17', '41']","['12', '8', '4', '20']",[],[],[],"['34', '13', '26', '37', '10']","['27', '7']",['45'],[],"['6', '4']",nan,13.25,nan,81.5,nan,nan,nan,nan,nan,nan,nan,41.625,12.5,nan,nan,nan,5.0,nan,nan,nan,nan,32.5,nan,nan,nan
Quercus carmenensis,nan,['9'],[],[],"['24', '28']",[],[],[],[],[],[],[],[],[],[],[],['5'],['9'],[],[],['8'],[],[],[],[],['15'],[],[],[],[],[],[],[],['15'],[],[],[],[],[],"['27', '17']","['17', '12']",[],[],[],[],"['19', '27']",['40'],[],['2'],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.25,nan
Quercus chapmanii,nan,['5'],[],[],"['47', '18']","['1', '3']",['3'],['9'],"['9', '16', '3']",[],[],[],"['12', '1']",[],[],[],['7'],['15'],[],[],"['26', '40']",[],[],[],[],[],[],[],[],"['0', '6']",[],[],[],['15'],[],[],[],[],[],"['11', '17']",['20'],[],[],[],['34'],"['27', '7']",['40'],[],['6'],nan,12.75,nan,22.0,nan,nan,nan,nan,nan,3.5,nan,50.0,11.75,nan,nan,nan,1.5,nan,nan,nan,nan,2.0,nan,1.5,nan
Quercus chihuahuensis,10.0,['9'],[],[],"['47', '18', '24']",[],['3'],[],"['9', '2']",[],[],[],['12'],[],[],[],['6'],"['12', '9']",[],[],"['8', '25']",[],[],[],[],[],[],[],[],['6'],"['17', '40']",[],[],['15'],[],[],[],[],[],"['27', '15']",['12'],[],[],['7'],['34'],"['19', '27']",['18'],['6'],"['6', '14']",nan,12.25,nan,25.0,nan,nan,nan,nan,nan,25.0,nan,45.0,11.75,nan,nan,nan,2.25,nan,nan,nan,nan,4.0,nan,2.5,nan
Quercus chrysolepis,nan,[],[],[],"['4', '28']","['8', '3']",[],[],['3'],[],[],[],[],[],[],[],['5'],[],[],[],"['8', '23']",[],[],[],[],[],[],[],[],[],"['17', '40', '7']",[],[],['15'],['7'],[],[],[],[],"['27', '26']",['3'],[],[],[],['34'],"['19', '27', '6']",['37'],[],[],nan,22.5,nan,22.5,nan,nan,nan,nan,nan,nan,nan,45.0,15.0,nan,nan,nan,5.0,nan,nan,nan,nan,8.5,nan,1.5,nan
Quercus coccinea,nan,"['13', '9', '5']",[],[],['16'],[],[],[],"['9', '14', '3']",[],[],[],"['7', '1']",[],[],[],['1'],['12'],[],[],['8'],[],[],[],[],[],[],[],[],[],[],[],[],['15'],['1'],[],[],[],[],"['41', '26']",['8'],[],[],[],"['21', '42', '40', '2', '26', '5']","['27', '7']",['18'],['6'],"['6', '11']",nan,13.5,nan,105.0,nan,nan,nan,nan,nan,nan,nan,115.0,19.75,nan,nan,nan,5.5,nan,nan,nan,nan,42.5,nan,2.75,nan
Quercus cornelius-mulleri,2.0,['9'],[],[],['45'],[],[],[],[],[],[],[],['1'],[],[],[],"['0', '7']",['12'],[],[],"['8', '25']",[],[],[],[],[],[],[],[],['6'],"['17', '40']",[],[],['15'],[],[],[],[],[],"['13', '17']","['20', '12', '2']",[],[],[],['19'],['27'],['49'],[],['2'],nan,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,2.75,nan,nan,nan,nan,3.5,nan,1.25,nan
Quercus depressipes,nan,['9'],[],[],[],[],[],['9'],"['15', '3']",[],[],['4'],"['7', '12', '8']",[],[],[],"['2', '0']",['18'],"['9', '8']",[],[],[],['3'],[],[],"['10', '8']",[],[],[],[],[],[],[],[],['10'],[],[],[],[],[],"['13', '9']",[],[],[],"['34', '17', '38']",[],['37'],[],"['2', '12']",nan,5.5,nan,16.5,nan,nan,nan,nan,nan,11.0,nan,17.5,nan,nan,nan,nan,1.25,nan,nan,nan,nan,1.5,nan,1.25,nan
Quercus douglasii,nan,['9'],[],[],"['18', '24', '14', '3']",[],[],[],[],[],[],[],[],[],[],[],"['4', '0']","['12', '18']",[],[],['25'],[],[],[],[],['1'],[],[],[],['6'],['17'],[],[],['15'],[],[],[],[],[],"['13', '27']","['17', '20']",[],[],[],['19'],['27'],['40'],['6'],"['6', '14']",nan,7.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,12.5,nan,nan,nan,4.0,nan,nan,nan,nan,50.0,nan,nan,nan
Quercus dumosa,nan,[],[],[],['16'],['1'],[],['1'],[],[],[],[],[],[],[],[],"['5', '0', '1']","['12', '15']",[],[],"['8', '25']",[],[],[],[],[],[],[],['0'],"['6', '3']","['17', '42']",[],[],"['15', '5']",[],[],[],[],[],"['8', '15']","['17', '12']",[],[],[],"['19', '0']","['18', '27']",['7'],['1'],['6'],nan,10.75,nan,10.5,nan,nan,nan,nan,nan,nan,nan,15.0,9.5,nan,nan,nan,1.5,nan,nan,nan,nan,1.5,nan,1.25,nan
Quercus durata,2.0,[],[],[],"['47', '18']",[],[],"['9', '8']","['9', '4']",[],[],[],[],[],[],[],['7'],"['12', '15']",[],[],"['37', '25']",[],[],[],[],[],[],[],[],[],"['17', '40']",[],[],"['15', '5']",[],[],[],[],[],['17'],"['20', '12']",[],[],[],"['0', '34', '42', '38']",['27'],['12'],"['5', '1']","['6', '2']",nan,12.5,nan,11.0,nan,nan,nan,nan,nan,nan,nan,27.5,16.25,nan,nan,nan,1.5,nan,nan,nan,nan,3.0,nan,2.0,nan
Quercus durata var. durata,nan,[],[],[],"['47', '18']",['11'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['69'],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Quercus durata var. gabrielensis,nan,[],[],[],['24'],['11'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['19', '6']",['15'],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Quercus ellipsoidalis,nan,"['6', '12']",[],[],['16'],[],[],[],"['9', '14', '3']",[],[],[],"['7', '1']",[],[],[],['1'],['12'],[],[],['8'],[],[],[],[],[],[],[],[],[],[],[],[],['15'],['1'],[],[],[],[],"['41', '26']",['8'],[],[],[],"['34', '42', '13', '40', '2', '30', '10']","['27', '7']",['18'],[],['6'],nan,10.5,nan,75.0,nan,nan,nan,nan,nan,nan,nan,100.0,13.25,nan,nan,nan,4.0,nan,nan,nan,nan,35.0,nan,2.25,nan
Quercus emoryi,15.0,"['5', '0']",[],[],[],['2'],[],[],"['9', '3', '14', '1', '10']",[],[],[],[],[],[],[],['5'],['12'],[],[],['8'],[],[],[],[],[],[],[],[],[],['17'],[],[],['6'],['7'],[],[],[],[],['15'],['8'],[],[],[],"['10', '26', '13']","['27', '7']",['49'],['3'],['6'],nan,9.125,nan,30.0,nan,nan,nan,nan,nan,nan,nan,61.5,8.75,nan,nan,nan,4.5,nan,nan,nan,nan,5.0,nan,2.0,nan
Quercus engelmannii,10.0,"['9', '18']",[],[],"['14', '19', '24', '3']",[],['2'],[],['10'],[],[],[],"['12', '1']",[],[],[],"['6', '0']",['12'],[],[],"['8', '25']",[],[],[],[],[],[],[],[],[],"['17', '42', '40']",[],[],['15'],[],[],[],[],[],"['17', '15']",['2'],[],[],[],"['34', '26']","['29', '8', '6', '27', '5']",['37'],[],['6'],nan,20.0,nan,15.0,nan,nan,nan,nan,nan,5.5,nan,45.0,13.0,nan,nan,nan,1.5,nan,nan,nan,nan,3.5,nan,1.25,nan
Quercus falcata,30.0,"['5', '0', '12']",[],[],[],[],[],[],"['9', '10', '14']",[],[],[],[],[],[],[],['5'],['12'],[],[],['8'],[],[],[],[],[],[],[],[],[],[],[],[],"['6', '15']","['7', '1']",[],[],[],[],['27'],['8'],[],[],[],"['37', '10', '40', '2']","['18', '19', '27', '7']",['49'],['5'],['6'],nan,10.0,nan,110.0,nan,nan,nan,nan,nan,nan,nan,200.0,12.5,nan,nan,nan,6.0,nan,nan,nan,nan,40.0,nan,2.5,nan
Quercus fusiformis,nan,"['5', '0']",[],[],"['45', '14', '24']",[],"['1', '3', '4']",[],['3'],[],[],[],"['1', '3']",[],[],[],['7'],"['18', '11']",[],[],"['8', '24']",[],[],[],[],[],[],[],[],"['6', '4']","['17', '40']",[],[],['15'],[],[],[],[],[],"['27', '41', '15']",['12'],[],[],"['5', '8', '1']","['2', '31']","['7', '27', '6']",['21'],[],"['10', '2']",nan,11.5,nan,30.0,nan,nan,nan,nan,nan,16.5,nan,62.5,nan,nan,nan,nan,2.25,nan,nan,nan,nan,5.0,nan,2.25,nan
Quercus gambelii,nan,"['9', '5']",[],[],"['24', '14']",[],['2'],[],['16'],[],[],[],"['12', '1']",[],[],[],[],['12'],[],[],['25'],[],[],[],[],[],[],[],[],[],"['17', '40']",[],[],"['6', '15']",[],[],[],[],[],"['17', '41']","['8', '2']",[],[],[],"['34', '32', '13']","['16', '6', '27', '19', '34']",['18'],"['6', '0']",['2'],nan,6.5,nan,nan,nan,nan,nan,nan,nan,10.0,nan,20.0,nan,nan,nan,nan,3.0,nan,nan,nan,nan,100.0,nan,nan,nan
Quercus garryana,nan,"['9', '18']",[],[],"['47', '24']",['8'],"['8', '2', '3']",['9'],"['9', '3']",[],[],[],['1'],[],[],[],[],[],[],[],['25'],[],[],[],[],[],[],[],[],"['6', '3']",[],[],[],['15'],[],[],[],[],[],"['13', '17']","['20', '17', '2']",[],[],"['0', '8']","['26', '38']",['27'],['40'],"['5', '6', '2']","['14', '2']",nan,27.5,nan,50.0,nan,nan,nan,nan,nan,10.0,nan,72.5,17.0,nan,nan,nan,7.0,nan,nan,nan,nan,7.0,nan,3.0,nan
Quercus garryana var. breweri,nan,[],[],[],['24'],[],[],[],[],[],[],[],[],[],[],[],"['4', '0']",['12'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['17'],[],[],[],[],[],[],"['5', '2']",['6'],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.5,nan,nan,nan,nan,nan,nan,nan,nan
Quercus garryana var. garryana,nan,[],[],[],['24'],[],[],[],[],[],[],[],[],[],[],[],['4'],['5'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['20', '2']",[],[],[],[],[],[],['6'],"['14', '13']",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan
Quercus garryana var. semota,nan,[],[],[],['28'],[],[],[],[],[],[],[],[],[],[],[],['4'],['12'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['8', '18']",[],[],[],[],[],[],"['5', '2']",['2'],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.5,nan,nan,nan,nan,nan,nan,nan,nan
